dataset,measurement,label,k,seed,status,leaky,n_nodes,n_edges,coverage,real_spread,pred_spread,pred_spread_ratio,mean_xy_error,median_xy_error,p90_xy_error,center_median_error,median_vs_center,status_reason,runtime_sec,n_union_edges,n_directed_neighbors,mix_mode,k_expression,k_morphology,k_morphology_image,k_seq_jaccard_all,weight_expression,weight_morphology,weight_morphology_image,weight_seq_jaccard_all,spatial_median_xy_error_same_k,spatial_mean_xy_error_same_k,spatial_p90_xy_error_same_k,median_vs_spatial_same_k,spatial_best_k,spatial_best_median_xy_error,median_vs_spatial_best
breast_2fov_v2,morphology_image_texture,morphology_image_texture,4,,ok,False,7275,21417,0.9975257731958764,393.8709411621094,271.4161071777344,0.6890990901154725,254.4731292724609,224.91574096679688,487.0184020996094,354.80535888671875,0.6339130401611328,,,,,,,,,,,,,,2.6560733318328857,3.214989423751831,6.024593830108643,84.67979338943496,16,2.41890287399292,92.98254319551286
breast_2fov_v2,morphology_image_texture,morphology_image_texture,5,,ok,False,7275,26683,0.9979381443298968,393.8709411621094,262.0880432128906,0.6654160432338685,255.99810791015625,227.10546875,481.1892700195313,354.80535888671875,0.6400846838951111,,,,,,,,,,,,,,2.5642545223236084,3.1162643432617188,5.839629650115967,88.56588406996649,16,2.41890287399292,93.88779979210722
breast_2fov_v2,morphology_image_texture,morphology_image_texture,8,,ok,False,7275,42308,0.998762886597938,393.8709411621094,245.420150756836,0.6230978859032557,257.4449157714844,231.3128204345703,471.2481689453125,354.80535888671875,0.6519428491592407,,,,,,,,,,,,,,2.4540281295776367,3.0592029094696045,5.835903644561768,94.2584225692562,16,2.41890287399292,95.62716342253904
breast_2fov_v2,morphology_image_texture,morphology_image_texture,12,,ok,False,7275,63299,0.9989003436426116,393.8709411621094,232.6501922607422,0.5906762036679117,261.6095275878906,237.15676879882807,467.6353759765625,354.80535888671875,0.6684136986732483,,,,,,,,,,,,,,2.4200215339660645,3.1433322429656982,6.100075721740723,97.99779277590252,16,2.41890287399292,98.04311340841473
breast_2fov_v2,morphology_image_texture,morphology_image_texture,16,,ok,False,7275,84280,0.9991752577319588,393.8709411621094,225.30712890625,0.5720328802157509,264.7366943359375,242.671142578125,466.1864318847656,354.80535888671875,0.6839556694030762,,,,,,,,,,,,,,2.41890287399292,3.290410280227661,6.449787139892578,100.32281377943218,16,2.41890287399292,100.32281377943218
breast_2fov_v2,morphology_image_texture,morphology_image_texture,24,,ok,False,7275,126098,0.9995876288659794,393.8709411621094,215.55926513671875,0.5472840024722689,269.9164123535156,249.9971618652344,469.0022888183594,354.80535888671875,0.7046036720275879,,,,,,,,,,,,,,2.479739189147949,3.61443305015564,7.475117683410644,100.81590957601256,16,2.41890287399292,103.35146754055496
breast_2fov_v2,morphology_image_texture,morphology_image_texture,32,,ok,False,7275,168134,0.9997250859106528,393.8709411621094,209.06787109375,0.5308029845433605,273.22119140625,257.31414794921875,468.4187622070313,354.80535888671875,0.7252262234687805,,,,,,,,,,,,,,2.5833568572998047,4.003076076507568,8.625261306762695,99.60456962115973,16,2.41890287399292,106.37638688008434
breast_2fov_v2,random_neighbors,random_neighbors,1,0.0,ok,False,7275,7275,1.0,393.8709411621094,311.3710632324219,0.790540836330111,445.3841857910156,423.1729736328125,761.705810546875,354.80535888671875,1.1926904916763306,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,59.06395334559038,16,2.41890287399292,174.94417745441527
breast_2fov_v2,random_neighbors,random_neighbors,1,1.0,ok,False,7275,7274,1.0,393.8709411621094,314.26043701171875,0.797876675249255,446.0768127441406,423.2005920410156,768.2760620117188,354.80535888671875,1.1927683353424072,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,59.067808157866274,16,2.41890287399292,174.95559519611135
breast_2fov_v2,random_neighbors,random_neighbors,1,2.0,ok,False,7275,7273,1.0,393.8709411621094,311.615234375,0.7911607631057642,446.5734558105469,422.8215637207031,760.6083984375,354.80535888671875,1.191700100898743,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,59.01490565127326,16,2.41890287399292,174.79890088465814
breast_2fov_v2,random_neighbors,random_neighbors,1,3.0,ok,False,7275,7274,1.0,393.8709411621094,310.8914489746094,0.7893231423910826,443.7679443359375,417.6442565917969,753.1660766601562,354.80535888671875,1.1771080493927002,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,58.29228807933247,16,2.41890287399292,172.65854742748937
breast_2fov_v2,random_neighbors,random_neighbors,1,4.0,ok,False,7275,7275,1.0,393.8709411621094,312.82769775390625,0.7942390896645322,446.2562255859375,420.9756774902344,755.1535034179688,354.80535888671875,1.1864975690841677,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,58.75726788848864,16,2.41890287399292,174.03579201810754
breast_2fov_v2,random_neighbors,random_neighbors,1,5.0,ok,False,7275,7275,1.0,393.8709411621094,313.4740905761719,0.7958802181528599,447.2697448730469,422.4120178222656,759.3394775390625,354.80535888671875,1.1905457973480225,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,58.95774368360191,16,2.41890287399292,174.62959028403802
breast_2fov_v2,random_neighbors,random_neighbors,1,6.0,ok,False,7275,7274,1.0,393.8709411621094,314.2229309082031,0.7977814509013887,449.3844299316406,425.3427429199219,760.9461059570312,354.80535888671875,1.198805809020996,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,59.366796768799446,16,2.41890287399292,175.84118299789446
breast_2fov_v2,random_neighbors,random_neighbors,1,7.0,ok,False,7275,7275,1.0,393.8709411621094,310.0589904785156,0.7872096112591905,449.4960021972656,423.8176879882813,762.5939331054688,354.80535888671875,1.1945075988769531,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,59.15393872033144,16,2.41890287399292,175.21070917935572
breast_2fov_v2,random_neighbors,random_neighbors,1,8.0,ok,False,7275,7273,1.0,393.8709411621094,312.82391357421875,0.7942294820004675,440.7931823730469,415.5767822265625,756.166259765625,354.80535888671875,1.1712809801101685,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,58.00372236965799,16,2.41890287399292,171.8038316852977
breast_2fov_v2,random_neighbors,random_neighbors,1,9.0,ok,False,7275,7275,1.0,393.8709411621094,311.2209167480469,0.7901596290139987,449.6758117675781,422.96337890625,766.7777709960938,354.80535888671875,1.192099690437317,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,59.03469936690432,16,2.41890287399292,174.85752878041683
breast_2fov_v2,random_neighbors,random_neighbors,1,10.0,ok,False,7275,7275,1.0,393.8709411621094,311.9219970703125,0.7919396037442926,447.9025573730469,419.1692810058594,763.8501586914062,354.80535888671875,1.1814062595367432,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,58.50514186833939,16,2.41890287399292,173.28900862973893
breast_2fov_v2,random_neighbors,random_neighbors,1,11.0,ok,False,7275,7274,1.0,393.8709411621094,312.1839904785156,0.7926047795184438,447.6962890625,424.433837890625,759.8073120117188,354.80535888671875,1.1962441205978394,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,59.23993723950317,16,2.41890287399292,175.46543205763595
breast_2fov_v2,random_neighbors,random_neighbors,1,12.0,ok,False,7275,7275,1.0,393.8709411621094,312.0876770019531,0.7923602489717668,449.0933227539063,422.2832946777344,765.6406860351562,354.80535888671875,1.19018292427063,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,58.939777276773455,16,2.41890287399292,174.57637477633193
breast_2fov_v2,random_neighbors,random_neighbors,1,13.0,ok,False,7275,7271,1.0,393.8709411621094,313.7466125488281,0.796572124927836,450.1111145019531,420.2529296875,773.1914672851562,354.80535888671875,1.1844605207443235,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,58.65639107177026,16,2.41890287399292,173.73700044176724
breast_2fov_v2,random_neighbors,random_neighbors,1,14.0,ok,False,7275,7273,1.0,393.8709411621094,315.7694396972656,0.8017078862573446,452.2483825683594,429.4925537109375,764.4808349609375,354.80535888671875,1.2105019092559814,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,59.94600254569354,16,2.41890287399292,177.55675861510204
breast_2fov_v2,random_neighbors,random_neighbors,1,15.0,ok,False,7275,7275,1.0,393.8709411621094,313.7992248535156,0.7967057024507989,448.5063171386719,421.4941101074219,770.3182373046875,354.80535888671875,1.1879587173461914,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,58.82962761328752,16,2.41890287399292,174.25011753847525
breast_2fov_v2,random_neighbors,random_neighbors,1,16.0,ok,False,7275,7275,1.0,393.8709411621094,311.8917541503906,0.7918628199129375,447.2543029785156,427.2702331542969,752.6659545898438,354.80535888671875,1.2042384147644043,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,59.63582433050756,16,2.41890287399292,176.63802782167744
breast_2fov_v2,random_neighbors,random_neighbors,1,17.0,ok,False,7275,7275,1.0,393.8709411621094,311.9283142089844,0.7919556423447877,445.46099853515625,418.7761535644531,755.1870727539062,354.80535888671875,1.1802983283996582,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,58.45027149072818,16,2.41890287399292,173.1264855926906
breast_2fov_v2,random_neighbors,random_neighbors,1,18.0,ok,False,7275,7274,1.0,393.8709411621094,312.36865234375,0.7930736180285647,449.2657165527344,425.4097900390625,763.3587646484375,354.80535888671875,1.1989948749542236,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,59.37615480478856,16,2.41890287399292,175.8689009851942
breast_2fov_v2,random_neighbors,random_neighbors,1,19.0,ok,False,7275,7275,1.0,393.8709411621094,312.17919921875,0.7925926149760394,444.6441345214844,421.473876953125,742.3616333007812,354.80535888671875,1.1879016160964966,,,,,,,,,,,,,,7.164657115936279,6.741123676300049,11.255999565124512,58.82680359059258,16,2.41890287399292,174.24175293875757
breast_2fov_v2,random_neighbors,random_neighbors,2,0.0,ok,False,7275,14548,1.0,393.8709411621094,211.0989532470703,0.535959704527139,405.2104187011719,386.7691955566406,675.9252319335938,354.80535888671875,1.0900883674621582,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,125.09696808878572,16,2.41890287399292,159.89447104926325
breast_2fov_v2,random_neighbors,random_neighbors,2,1.0,ok,False,7275,14547,1.0,393.8709411621094,210.72427368164065,0.5350084295629993,401.6321105957031,381.4530944824219,671.4486694335938,354.80535888671875,1.0751051902770996,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,123.37752369125248,16,2.41890287399292,157.6967387089633
breast_2fov_v2,random_neighbors,random_neighbors,2,2.0,ok,False,7275,14547,1.0,393.8709411621094,210.0091857910156,0.5331928909794339,400.6662902832031,382.3016357421875,664.865478515625,354.80535888671875,1.0774967670440674,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,123.65197662109904,16,2.41890287399292,158.04753462924964
breast_2fov_v2,random_neighbors,random_neighbors,2,3.0,ok,False,7275,14548,1.0,393.8709411621094,209.1514892578125,0.5310152829267238,400.1849365234375,379.6714172363281,666.0086669921875,354.80535888671875,1.0700836181640625,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,122.80125643894888,16,2.41890287399292,156.9601745148199
breast_2fov_v2,random_neighbors,random_neighbors,2,4.0,ok,False,7275,14550,1.0,393.8709411621094,209.31385803222656,0.5314275214481415,406.5146484375,388.7225341796875,677.0396728515625,354.80535888671875,1.095593810081482,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,125.72875764752295,16,2.41890287399292,160.70200186997062
breast_2fov_v2,random_neighbors,random_neighbors,2,5.0,ok,False,7275,14548,1.0,393.8709411621094,209.9471435546875,0.5330353717774713,403.7158203125,388.5166320800781,662.9776611328125,354.80535888671875,1.0950133800506592,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,125.66216049169938,16,2.41890287399292,160.61687976696138
breast_2fov_v2,random_neighbors,random_neighbors,2,6.0,ok,False,7275,14550,1.0,393.8709411621094,206.23243713378903,0.5236040935777182,401.4241027832031,384.31494140625,665.719970703125,354.80535888671875,1.0831711292266846,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,124.3031619722171,16,2.41890287399292,158.87985645817
breast_2fov_v2,random_neighbors,random_neighbors,2,7.0,ok,False,7275,14548,1.0,393.8709411621094,209.5530242919922,0.5320347413132577,399.859130859375,382.982177734375,659.051025390625,354.80535888671875,1.0794148445129397,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,123.87209172038256,16,2.41890287399292,158.32887787767206
breast_2fov_v2,random_neighbors,random_neighbors,2,8.0,ok,False,7275,14548,1.0,393.8709411621094,210.0941772460937,0.5334086760150788,401.5045166015625,382.7859191894531,665.5487670898438,354.80535888671875,1.0788617134094238,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,123.80861368435151,16,2.41890287399292,158.24774252203957
breast_2fov_v2,random_neighbors,random_neighbors,2,9.0,ok,False,7275,14548,1.0,393.8709411621094,209.40440368652344,0.531657408055236,402.7952880859375,384.5235290527344,668.3484497070312,354.80535888671875,1.083759069442749,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,124.37062774367912,16,2.41890287399292,158.96608879462593
breast_2fov_v2,random_neighbors,random_neighbors,2,10.0,ok,False,7275,14549,1.0,393.8709411621094,210.53700256347656,0.5345329664135434,403.7034912109375,387.96331787109375,670.7236938476562,354.80535888671875,1.093453884124756,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,125.4831960582864,16,2.41890287399292,160.3881338280759
breast_2fov_v2,random_neighbors,random_neighbors,2,11.0,ok,False,7275,14549,1.0,393.8709411621094,207.74806213378903,0.5274521179979209,401.3076171875,383.875,658.91162109375,354.80535888671875,1.081931233406067,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,124.16086693763094,16,2.41890287399292,158.6979800335396
breast_2fov_v2,random_neighbors,random_neighbors,2,12.0,ok,False,7275,14549,1.0,393.8709411621094,209.97335815429688,0.5331019280954673,401.707275390625,386.94635009765625,661.6340942382812,354.80535888671875,1.0905876159667969,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,125.15426710902524,16,2.41890287399292,159.96770860787726
breast_2fov_v2,random_neighbors,random_neighbors,2,13.0,ok,False,7275,14548,1.0,393.8709411621094,212.54763793945312,0.5396377740189083,405.3335876464844,390.5199890136719,665.5210571289062,354.80535888671875,1.100659728050232,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,126.31012801670236,16,2.41890287399292,161.4450886856133
breast_2fov_v2,random_neighbors,random_neighbors,2,14.0,ok,False,7275,14546,1.0,393.8709411621094,210.5336456298828,0.5345244434857442,404.5239562988281,389.4049682617188,671.625732421875,354.80535888671875,1.0975171327590942,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,125.94948472600628,16,2.41890287399292,160.9841273283214
breast_2fov_v2,random_neighbors,random_neighbors,2,15.0,ok,False,7275,14548,1.0,393.8709411621094,209.94630432128903,0.5330332410455215,402.254638671875,385.8666076660156,666.5062255859375,354.80535888671875,1.0875444412231443,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,124.80503426921578,16,2.41890287399292,159.5213316808623
breast_2fov_v2,random_neighbors,random_neighbors,2,16.0,ok,False,7275,14547,1.0,393.8709411621094,211.09521484375,0.5359502130848172,401.7402038574219,386.346923828125,667.5982055664062,354.80535888671875,1.0888981819152832,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,124.96038815027514,16,2.41890287399292,159.71989945606052
breast_2fov_v2,random_neighbors,random_neighbors,2,17.0,ok,False,7275,14548,1.0,393.8709411621094,209.75868225097656,0.5325568868627049,403.9703674316406,388.7258911132813,664.4112548828125,354.80535888671875,1.0956032276153564,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,125.729843417071,16,2.41890287399292,160.70338966177897
breast_2fov_v2,random_neighbors,random_neighbors,2,18.0,ok,False,7275,14546,1.0,393.8709411621094,211.067611694336,0.5358801313739587,401.303466796875,385.1173400878906,663.8464965820312,354.80535888671875,1.0854326486587524,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,124.5626905060943,16,2.41890287399292,159.21157654923596
breast_2fov_v2,random_neighbors,random_neighbors,2,19.0,ok,False,7275,14549,1.0,393.8709411621094,210.1444854736328,0.5335364037103248,400.72021484375,385.4799499511719,659.9135131835938,354.80535888671875,1.0864547491073608,,,,,,,,,,,,,,3.091755151748657,3.9346635341644287,8.121748924255371,124.67997335854665,16,2.41890287399292,159.36148329711736
breast_2fov_v2,random_neighbors,random_neighbors,3,0.0,ok,False,7275,21818,1.0,393.8709411621094,168.90162658691406,0.4288247975049206,387.063232421875,373.0721130371094,637.2648315429688,354.80535888671875,1.0514838695526123,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,126.37126072703109,16,2.41890287399292,154.23195244762908
breast_2fov_v2,random_neighbors,random_neighbors,3,1.0,ok,False,7275,21821,1.0,393.8709411621094,167.7432403564453,0.4258837675648825,389.3914184570313,378.5815734863281,637.0157470703125,354.80535888671875,1.0670119524002075,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,128.23748829688492,16,2.41890287399292,156.50962159609068
breast_2fov_v2,random_neighbors,random_neighbors,3,2.0,ok,False,7275,21823,1.0,393.8709411621094,166.9336700439453,0.423828347304349,387.4905700683594,374.9185180664063,631.6405029296875,354.80535888671875,1.056687831878662,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,126.99669619436058,16,2.41890287399292,154.99527579109554
breast_2fov_v2,random_neighbors,random_neighbors,3,3.0,ok,False,7275,21818,1.0,393.8709411621094,169.2450714111328,0.4296967704999464,391.1896362304688,376.34368896484375,641.6363525390625,354.80535888671875,1.0607045888900757,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,127.47944641045382,16,2.41890287399292,155.58445649519092
breast_2fov_v2,random_neighbors,random_neighbors,3,4.0,ok,False,7275,21818,1.0,393.8709411621094,167.81939697265625,0.4260771218041829,386.4154968261719,371.6546325683594,633.527099609375,354.80535888671875,1.047488808631897,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,125.89111550139728,16,2.41890287399292,153.64595104840376
breast_2fov_v2,random_neighbors,random_neighbors,3,5.0,ok,False,7275,21822,1.0,393.8709411621094,167.49078369140625,0.4252428046537975,390.128173828125,377.5111999511719,638.0692138671875,354.80535888671875,1.0639952421188354,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,127.87491910889231,16,2.41890287399292,156.06711786984997
breast_2fov_v2,random_neighbors,random_neighbors,3,6.0,ok,False,7275,21816,1.0,393.8709411621094,165.24169921875,0.419532597990619,389.4741516113281,376.5653991699219,635.5569458007812,354.80535888671875,1.0613294839859009,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,127.55454663143706,16,2.41890287399292,155.67611383598864
breast_2fov_v2,random_neighbors,random_neighbors,3,7.0,ok,False,7275,21821,1.0,393.8709411621094,166.7564239501953,0.4233783367165483,388.1470031738281,373.77880859375,636.8982543945312,354.80535888671875,1.0534756183624268,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,126.6106407431782,16,2.41890287399292,154.52410785586758
breast_2fov_v2,random_neighbors,random_neighbors,3,8.0,ok,False,7275,21824,1.0,393.8709411621094,167.0752716064453,0.424187859895154,384.4607543945313,371.5268859863281,630.037841796875,354.80535888671875,1.047128677368164,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,125.84784371543223,16,2.41890287399292,153.59313926195102
breast_2fov_v2,random_neighbors,random_neighbors,3,9.0,ok,False,7275,21822,1.0,393.8709411621094,169.29393005371094,0.4298208178400065,390.2460632324219,376.4839477539063,637.7817993164062,354.80535888671875,1.0611000061035156,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,127.52695647454728,16,2.41890287399292,155.64244096020212
breast_2fov_v2,random_neighbors,random_neighbors,3,10.0,ok,False,7275,21820,1.0,393.8709411621094,169.2757110595703,0.4297745615864051,389.5661926269531,376.55377197265625,635.1076049804688,354.80535888671875,1.0612967014312744,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,127.55060813395671,16,2.41890287399292,155.67130702981603
breast_2fov_v2,random_neighbors,random_neighbors,3,11.0,ok,False,7275,21821,1.0,393.8709411621094,166.37216186523438,0.4224027326675997,385.9859924316406,371.1402893066406,633.2144165039062,354.80535888671875,1.04603910446167,,,,,,,,,,,,,,2.952191114425659,3.467186689376831,6.34485387802124,125.71689125852711,16,2.41890287399292,153.43331611078443
